source,path,classification,canonical_twin,rationale,evidence_relevance
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/01_ARCHITECTURE.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/02_BUILD_PLAN_1DAY.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/03_STATUS.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/04_AUDIT_PROMPT.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — filename/path indicates verification or evidence use
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/05_AUDIT_RESOLUTION.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — filename/path indicates verification or evidence use
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/06_HYPERLIQUID_SETUP.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/07_BROKER_DECISION.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/08_CODEX_BUILD_PROMPT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/09_CODEX_FIX_PROMPT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/10_CODEX_P1_BUILD_PROMPT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/11_P1_BUILD_REPORT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/12_GOLDEN_REGEN_ATTEMPT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/13_CODEX_P0_RETRY_PROMPT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/14_P0_SMOKE_REPORT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/15_CODEX_P0_CARDINALITY_PROMPT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/16_GO_LIVE_PLAN.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/17_DEPLOYMENT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/18_GOLDEN_REPORT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/19_P2_RECONNECT_INCIDENT_2026-07-13.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/20_INTERIM_TSP1007_RISK_WIRING.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/21_WINDOW_STATE_CONTRACT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/22_ORDER_STATE_CONTRACT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/23_ORDER_IDENTITY_CONTRACT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/24_UNKNOWN_SUBMISSION_CONTRACT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/25_PARTIAL_FILL_PROTECTION_CONTRACT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/26_FULL_RECONCILIATION_CONTRACT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/27_AUTHORITATIVE_RISK_SNAPSHOT_CONTRACT.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/28_FULL_TSP1007_RISK_CONTROLS.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/29_TSP1008_EXPOSURE_LEVERAGE_LIQUIDATION.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/30_TSP1009_KILL_EVIDENCE_RECOVERY.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — filename/path indicates verification or evidence use
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/30_V2_BACKEND_AND_DASHBOARD_DESIGN_DECISIONS.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/31_HELP_SYSTEM_MAP_INDEX.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/31_KILL_EVIDENCE_EPOCH_CONTRACT.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — filename/path indicates verification or evidence use
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/audits/AUDIT_Claude-Opus-4.8_2026-07-05.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — filename/path indicates verification or evidence use
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/audits/AUDIT_Codex-GPT5_2026-07-05.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — filename/path indicates verification or evidence use
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/audits/AUDIT_Cursor-Composer_2026-07-05.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — filename/path indicates verification or evidence use
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/audits/AUDIT_DeepSeek_V4_Pro_2026-07-05.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — filename/path indicates verification or evidence use
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/audits/AUDIT_Gemini_3_1_Pro_2026-07-05.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — filename/path indicates verification or evidence use
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/audits/AUDIT_GitHub-Copilot_2026-07-05.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — filename/path indicates verification or evidence use
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/audits/AUDIT_Kimi-K1_2026-07-06.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — filename/path indicates verification or evidence use
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/fill_smoke_log.json,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/p0_smoke_log.json,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/RELEASE_EVIDENCE_CONTRACT.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — filename/path indicates verification or evidence use
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/RUNTIME_BASELINE_CONTRACT.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — filename/path indicates verification or evidence use
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/screenshots/overview.png,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/screenshots/trading.png,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/docs/user_events_probe.json,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/README.md,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/requirements.in,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/requirements.lock,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/requirements.txt,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/conftest.py,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/fixtures/BTC_1h.csv,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/fixtures/BTC_1h_real.csv,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/fixtures/golden_signals.json,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/test_api.py,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/test_bars.py,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/test_dashboard_static.py,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/test_deployment_wrapper.py,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/test_engine_dryrun.py,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/test_golden_generation.py,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/test_hyperliquid_broker.py,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/test_interim_risk_wiring.py,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/test_linux_deployment.py,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/test_llm_gate.py,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/test_mock_broker.py,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/test_order_identity.py,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/test_order_lifecycle.py,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/test_order_state.py,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/test_p1_failure_drills.py,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/test_partial_fill_protection.py,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/test_reconciliation.py,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/test_release_evidence.py,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — filename/path indicates verification or evidence use
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/test_risk.py,CANONICAL,,tracked fixed-point path with no legacy or evidence marker,UNKNOWN — no reliable evidence role established from path and bytes
TRACKED_FIXED_SHA,IBKR_PAPER_BRIDGE/tests/test_runtime_baseline.py,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — filename/path indicates verification or evidence use
